,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
23080,3560.0,14/15,11/02/2015,Racing Club,Defensa,600 miles €,Préstamo
23081,3560.0,11/12,01/07/2011,Racing U20,Racing Club,-,-
23082,3561.0,16/17,06/07/2016,RC Deportivo,Levante UD,-,Préstamo
23083,3561.0,16/17,01/07/2016,RC Deportivo B,RC Deportivo,-,-
23084,3561.0,12/13,01/07/2012,Depor Juvenil A,RC Deportivo B,-,-
23085,3562.0,14/15,26/08/2014,Recreativo,Levante UD,200 miles €,300 miles €
23086,3562.0,13/14,05/01/2014,Villarreal CF B,Recreativo,100 miles €,Libre
23087,3562.0,12/13,30/06/2013,CE Sabadell,Villarreal CF B,100 miles €,Fin de préstamo
23088,3562.0,12/13,16/01/2013,Villarreal CF B,CE Sabadell,-,Préstamo
23089,3562.0,11/12,01/07/2011,CD Castellón,Villarreal CF B,-,25 miles €
23090,3562.0,10/11,01/07/2010,CD Castellón B,CD Castellón,-,-
23091,3563.0,16/17,07/07/2016,Real Zaragoza,Levante UD,700 miles €,Préstamo
23092,3563.0,14/15,30/06/2015,SD Eibar,Real Zaragoza,"1,50 mill. €",Fin de préstamo
23093,3563.0,14/15,01/08/2014,Real Zaragoza,SD Eibar,"1,50 mill. €",Préstamo
23094,3563.0,11/12,01/07/2011,FC Barcelona B,Real Zaragoza,700 miles €,Libre
23095,3563.0,10/11,01/08/2010,Sant Andreu,FC Barcelona B,-,Libre
23096,3563.0,08/09,01/07/2008,CD Blanes,Sant Andreu,-,?
23097,3563.0,07/08,01/07/2007,Peralada CF,CD Blanes,-,?
23098,3563.0,06/07,01/07/2006,Granollers,Peralada CF,-,?
23099,3564.0,13/14,30/06/2014,Girona FC,Levante UD,300 miles €,Fin de préstamo
23100,3564.0,13/14,18/07/2013,Levante UD,Girona FC,-,Préstamo
23101,3564.0,13/14,01/07/2013,Levante B,Levante UD,-,-
23102,3564.0,11/12,01/07/2011,Levante Juv. A,Levante B,-,-
23103,3565.0,11/12,01/07/2011,Real Valladolid,Levante UD,"2,00 mill. €",200 miles €
23104,3565.0,05/06,01/08/2005,Valencia CF,Real Valladolid,150 miles €,?
23105,3565.0,04/05,30/06/2005,Racing,Valencia CF,150 miles €,Fin de préstamo
23106,3565.0,04/05,01/07/2004,V. Mestalla,Valencia CF,-,-
23107,3565.0,04/05,01/07/2004,Valencia CF,Racing,-,Préstamo
23108,3566.0,16/17,01/07/2016,Atlético Huila,Levante UD,"1,50 mill. €",600 miles €
23109,3566.0,15/16,30/06/2016,Levante UD,Atlético Huila,"1,50 mill. €",Fin de préstamo
23110,3566.0,15/16,13/08/2015,Atlético Huila,Levante UD,-,Tarifa de préstamo:300 miles €
23111,3567.0,16/17,01/07/2016,AD Alcorcón,Levante UD,400 miles €,Libre
23112,3567.0,15/16,16/08/2015,Real Zaragoza,AD Alcorcón,400 miles €,Libre
23113,3567.0,14/15,21/01/2015,Sin equipo,Real Zaragoza,500 miles €,-
23114,3567.0,14/15,27/08/2014,Antalyaspor,Sin equipo,500 miles €,-
23115,3567.0,13/14,16/08/2013,Celta de Vigo,Antalyaspor,900 miles €,Libre
23116,3567.0,11/12,01/07/2011,Villarreal CF B,Celta de Vigo,"1,00 mill. €",Libre
23117,3567.0,09/10,01/08/2009,SD Eibar,Villarreal CF B,600 miles €,?
23118,3567.0,07/08,01/07/2007,Valencia CF,SD Eibar,-,?
23119,3567.0,06/07,01/07/2006,V. Mestalla,Valencia CF,-,-
23120,3567.0,05/06,01/07/2005,Valencia Juv. A,V. Mestalla,-,-
23121,3568.0,16/17,11/08/2016,UC Sampdoria,Levante UD,"1,20 mill. €",500 miles €
23122,3568.0,15/16,30/06/2016,AD Alcorcón,UC Sampdoria,"1,20 mill. €",Fin de préstamo
23123,3568.0,15/16,17/07/2015,UC Sampdoria,AD Alcorcón,"1,10 mill. €",Préstamo
23124,3568.0,14/15,30/06/2015,FC Porto,UC Sampdoria,"1,50 mill. €",Fin de préstamo
23125,3568.0,14/15,01/09/2014,UC Sampdoria,FC Porto,"2,00 mill. €",Préstamo
23126,3568.0,14/15,21/07/2014,Crystal Palace,UC Sampdoria,"2,00 mill. €","1,80 mill. €"
23127,3568.0,13/14,30/06/2014,1.FC Nürnberg,Crystal Palace,"2,00 mill. €",Fin de préstamo
23128,3568.0,13/14,31/01/2014,Crystal Palace,1.FC Nürnberg,"2,00 mill. €",Préstamo
23129,3568.0,13/14,18/07/2013,Sevilla FC,Crystal Palace,"2,50 mill. €","2,00 mill. €"
23130,3568.0,11/12,01/07/2011,Sevilla Atl.,Sevilla FC,-,-
23131,3568.0,09/10,01/07/2009,Sevilla Jugend,Sevilla Atl.,-,-
23132,3569.0,15/16,01/07/2015,UD Almería,Levante UD,"3,50 mill. €",Libre
23133,3569.0,11/12,01/07/2011,Albacete,UD Almería,900 miles €,Libre
23134,3569.0,08/09,01/07/2008,Orihuela CF,Albacete,-,Libre
23135,3569.0,07/08,01/07/2007,Córdoba CF,Orihuela CF,400 miles €,Libre
23136,3569.0,05/06,01/07/2005,Villarreal CF,Córdoba CF,400 miles €,?
23137,3569.0,04/05,01/07/2004,Villarreal CF C,Villarreal CF,-,-
23138,3570.0,16/17,19/07/2016,Villarreal CF,Levante UD,"2,00 mill. €",Libre
23139,3570.0,15/16,30/06/2016,Elche CF,Villarreal CF,"2,50 mill. €",Fin de préstamo
23140,3570.0,15/16,28/08/2015,Villarreal CF,Elche CF,"2,50 mill. €",Préstamo
23141,3570.0,14/15,30/06/2015,UD Almería,Villarreal CF,"3,00 mill. €",Fin de préstamo
23142,3570.0,14/15,09/01/2015,Villarreal CF,UD Almería,"3,00 mill. €",Préstamo
23143,3570.0,14/15,11/07/2014,FC Barcelona B,Villarreal CF,"1,50 mill. €",Libre
23144,3570.0,11/12,01/07/2011,Barça Juvenil A,FC Barcelona B,-,-
23145,3570.0,10/11,01/07/2010,Barcelona Cad.,Barça Juvenil A,-,-
23146,3570.0,06/07,01/07/2006,Talavera CF Juv,Barcelona Cad.,-,?
23147,3571.0,13/14,30/06/2014,SD Eibar,Levante UD,500 miles €,Fin de préstamo
23148,3571.0,13/14,30/07/2013,Levante UD,SD Eibar,200 miles €,Préstamo
23149,3571.0,13/14,01/07/2013,Levante B,Levante UD,-,-
23150,3571.0,11/12,01/07/2011,CF Fuenlabrada,Levante B,-,Libre
23151,3571.0,10/11,01/07/2010,AD Parla,CF Fuenlabrada,-,Libre
23152,3572.0,16/17,11/08/2016,Espanyol,Levante UD,900 miles €,Préstamo
23153,3572.0,14/15,28/07/2014,Real Zaragoza,Espanyol,"1,50 mill. €","1,10 mill. €"
23154,3572.0,12/13,01/07/2012,AD Alcorcón,Real Zaragoza,800 miles €,Libre
23155,3572.0,10/11,01/07/2010,Ontinyent CF,AD Alcorcón,-,Libre
23156,3572.0,09/10,01/07/2009,Villarreal CF B,Ontinyent CF,-,Libre
23157,3572.0,06/07,01/07/2006,FC Barcelona B,Villarreal CF B,-,?
23158,3572.0,04/05,01/07/2004,Barça Juvenil A,FC Barcelona B,-,-
23159,3573.0,12/13,01/07/2012,Levante B,Levante UD,-,-
23160,3573.0,11/12,01/07/2011,Levante Juv. A,Levante B,-,-
23161,3573.0,10/11,01/07/2010,Levante Jugend,Levante Juv. A,-,-
23162,3574.0,15/16,30/06/2016,Albacete,Levante UD,200 miles €,Fin de préstamo
23163,3574.0,15/16,31/08/2015,Levante UD,Albacete,200 miles €,Préstamo
23164,3574.0,15/16,01/07/2015,Atl. Levante,Levante UD,-,-
23165,3574.0,14/15,26/01/2015,Villarreal CF B,Atl. Levante,-,Fin de préstamo
23166,3574.0,14/15,14/08/2014,Atl. Levante,Villarreal CF B,-,Préstamo
23167,3574.0,13/14,01/07/2013,Levante Juv. A,Levante B,-,-
23168,3574.0,12/13,01/07/2012,Ferrol Juvenil,Levante Juv. A,-,Libre
23169,3574.0,11/12,01/07/2011,Montan. U19,Ferrol Juvenil,-,Libre
23170,3574.0,09/10,01/07/2009,Depor Jugend,Montan. U19,-,Libre
23171,3575.0,15/16,30/06/2016,Real Valladolid,Levante UD,"1,50 mill. €",Fin de préstamo
23172,3575.0,15/16,28/01/2016,Levante UD,Real Valladolid,"1,50 mill. €",Préstamo
23173,3575.0,14/15,30/06/2015,Real Valladolid,Levante UD,"1,50 mill. €",Fin de préstamo
23174,3575.0,14/15,08/07/2014,Levante UD,Real Valladolid,"1,00 mill. €",Préstamo
23175,3575.0,13/14,30/06/2014,Real Zaragoza,Levante UD,"1,00 mill. €",Fin de préstamo
23176,3575.0,13/14,06/08/2013,Levante UD,Real Zaragoza,500 miles €,Préstamo
23177,3575.0,12/13,01/01/2013,Levante B,Levante UD,300 miles €,-
23178,3575.0,11/12,01/07/2011,V. Mestalla,Levante B,-,?
23179,3575.0,10/11,01/06/2011,Burjassot CF,V. Mestalla,-,Fin de préstamo
23180,3575.0,10/11,01/01/2011,V. Mestalla,Burjassot CF,-,Préstamo
23181,3575.0,09/10,01/07/2009,Valencia Juv. A,V. Mestalla,-,-
23182,3576.0,13/14,31/01/2014,RCD Mallorca,Levante UD,"2,50 mill. €",Libre
23183,3576.0,08/09,30/06/2009,Gimnàstic,RCD Mallorca,"1,00 mill. €",Fin de préstamo
23184,3576.0,08/09,01/08/2008,RCD Mallorca,Gimnàstic,"1,00 mill. €",Préstamo
23185,3576.0,07/08,30/06/2008,Real Sociedad,RCD Mallorca,900 miles €,Fin de préstamo
23186,3576.0,07/08,01/01/2008,RCD Mallorca,Real Sociedad,"1,00 mill. €",Préstamo
23187,3576.0,04/05,01/07/2004,RCD Mallorca B,RCD Mallorca,-,-
23188,3576.0,03/04,01/07/2003,Mallorca Juv. A,RCD Mallorca B,-,-
23189,3577.0,16/17,24/01/2017,Sevilla FC,Levante UD,400 miles €,Préstamo
23190,3577.0,16/17,23/01/2017,Real Zaragoza,Sevilla FC,400 miles €,Fin de préstamo
23191,3577.0,16/17,31/08/2016,Sevilla FC,Real Zaragoza,400 miles €,Préstamo
23192,3577.0,15/16,30/08/2015,Sevilla Atl.,Sevilla FC,-,-
23193,3577.0,13/14,01/03/2014,Sevilla FC JuvA,Sevilla Atl.,-,-
23194,3578.0,16/17,29/07/2016,FC Southampton,Rayo Vallecano,"1,00 mill. €",Préstamo
23195,3578.0,12/13,20/07/2012,Gillingham FC,FC Southampton,-,"3,15 mill. €"
23196,3578.0,11/12,01/07/2011,Valencia Juv. A,Gillingham FC,-,Libre
23197,3579.0,16/17,05/01/2017,Middlesbrough,Rayo Vallecano,250 miles €,Préstamo
23198,3579.0,14/15,05/07/2014,R. M. Castilla,Middlesbrough,300 miles €,?
23199,3579.0,13/14,30/06/2014,Middlesbrough,R. M. Castilla,300 miles €,Fin de préstamo
23200,3579.0,13/14,13/02/2014,R. M. Castilla,Middlesbrough,300 miles €,Préstamo
23201,3579.0,09/10,01/07/2009,Real Madrid C,R. M. Castilla,-,-
23202,3579.0,08/09,01/07/2008,R. Madrid Cad.,Real Madrid C,-,-
23203,3579.0,07/08,01/07/2007,R. Madrid Cad.,Real Juv. B,-,-
23204,3579.0,01/02,01/07/2001,CD Coslada,R. Madrid Cad.,-,Libre
23205,3580.0,14/15,01/09/2014,Elche CF,Rayo Vallecano,500 miles €,Libre
23206,3580.0,13/14,05/07/2013,Granada CF,Elche CF,"1,50 mill. €",Libre
23207,3580.0,11/12,27/06/2012,Racing,Granada CF,"3,50 mill. €",Libre
23208,3580.0,05/06,30/06/2006,Recreativo,Racing,100 miles €,Fin de préstamo
23209,3580.0,05/06,31/01/2006,Racing,Recreativo,-,Préstamo
23210,3580.0,04/05,30/01/2005,Recreativo,Racing,-,"1,14 mill. €"
23211,3580.0,03/04,01/07/2003,Hércules CF,Recreativo,-,Libre
23212,3580.0,99/00,01/07/1999,Hércules CF B,Hércules CF,-,-
23213,3580.0,98/99,01/07/1998,Hércules Juv. A,Hércules CF B,-,-
23214,3581.0,13/14,29/08/2013,RC Deportivo,Rayo Vallecano,"2,00 mill. €",Libre
23215,3581.0,09/10,01/07/2009,Atlético Madrid,RC Deportivo,"2,40 mill. €","2,00 mill. €"
23216,3581.0,08/09,30/06/2009,RC Deportivo,Atlético Madrid,"2,40 mill. €",Fin de préstamo
23217,3581.0,08/09,01/07/2008,Atlético Madrid,RC Deportivo,"2,60 mill. €",Préstamo
23218,3581.0,06/07,01/07/2006,Coimbra,Atlético Madrid,"2,00 mill. €",Libre
23219,3581.0,03/04,01/07/2003,Académica U19,Coimbra,-,-
23220,3582.0,14/15,01/07/2014,Real Betis,Rayo Vallecano,"2,00 mill. €",Libre
23221,3582.0,11/12,01/07/2011,Wigan,Real Betis,800 miles €,285 miles €
23222,3582.0,10/11,30/06/2011,Rayo Vallecano,Wigan,800 miles €,Fin de préstamo
23223,3582.0,10/11,01/07/2010,Wigan,Rayo Vallecano,750 miles €,Préstamo
23224,3582.0,09/10,01/08/2009,Rayo Vallecano,Wigan,600 miles €,800 miles €
23225,3582.0,03/04,30/06/2004,UD Sanse,Rayo Vallecano,-,Fin de préstamo
23226,3582.0,03/04,01/01/2004,Rayo Vallecano,UD Sanse,-,Préstamo
23227,3582.0,03/04,01/07/2003,Rayo B,Rayo Vallecano,-,-
23228,3582.0,02/03,01/07/2002,CE L’Hospitalet,Rayo B,-,?
23229,3583.0,16/17,05/07/2016,Villarreal CF B,Rayo Vallecano,-,Préstamo
23230,3583.0,15/16,01/07/2015,Villarreal CF,Villarreal CF B,800 miles €,-
23231,3583.0,14/15,30/06/2015,Girona FC,Villarreal CF,"1,00 mill. €",Fin de préstamo
23232,3583.0,14/15,21/08/2014,Villarreal CF,Girona FC,"1,00 mill. €",Préstamo
23233,3583.0,12/13,01/01/2013,Villarreal CF B,Villarreal CF,300 miles €,-
23234,3583.0,11/12,01/01/2012,Villarreal CF C,Villarreal CF B,-,-
23235,3583.0,11/12,01/07/2011,Villarreal Jgd.,Villarreal CF C,-,-
23236,3584.0,15/16,06/07/2015,Villarreal CF,Rayo Vallecano,800 miles €,Libre
23237,3584.0,12/13,22/01/2013,Real Betis,Villarreal CF,"1,80 mill. €",?
23238,3584.0,10/11,01/07/2010,SD Huesca,Real Betis,900 miles €,Libre
23239,3584.0,07/08,01/07/2007,UE Lleida,SD Huesca,-,?
23240,3584.0,04/05,01/07/2004,Real Zaragoza B,UE Lleida,-,?
23241,3584.0,00/01,01/07/2000,Zaragoza Juv.,Real Zaragoza B,-,-
23242,3585.0,13/14,01/07/2013,Rayo B,Rayo Vallecano,800 miles €,-
23243,3585.0,12/13,01/07/2012,Getafe CF B,Rayo B,-,Libre
23244,3585.0,11/12,01/07/2011,CA Osasuna B,Getafe CF B,-,Libre
23245,3585.0,09/10,01/07/2009,Alcobendas,CA Osasuna B,-,Libre
23246,3585.0,08/09,01/07/2008,A. Madrid Juv.B,Alcobendas,-,Libre
23247,3586.0,15/16,20/08/2015,PAOK,Rayo Vallecano,"1,25 mill. €",Libre
23248,3586.0,14/15,01/07/2014,Rayo Vallecano,PAOK,"1,50 mill. €",Libre
23249,3586.0,13/14,13/02/2014,West Ham Utd.,Rayo Vallecano,"1,50 mill. €",Libre
23250,3586.0,13/14,01/07/2013,Shakhtar D.,West Ham Utd.,"2,00 mill. €",Libre
23251,3586.0,03/04,01/07/2003,Rapid Bucureşti,Shakhtar D.,-,"1,00 mill. €"
23252,3586.0,00/01,30/06/2001,FCM Bacau,Rapid Bucureşti,-,Fin de préstamo
23253,3586.0,00/01,01/07/2000,Rapid Bucureşti,FCM Bacau,-,Préstamo
23254,3586.0,97/98,01/07/1997,Universitatea Craiova U19,Rapid Bucureşti,-,Libre
23255,3587.0,14/15,01/07/2014,R. M. Castilla,Rayo Vallecano,300 miles €,Libre
23256,3587.0,12/13,01/07/2012,Lucena CF,R. M. Castilla,-,?
23257,3587.0,11/12,01/07/2011,Antequera,Lucena CF,-,?
23258,3588.0,16/17,14/07/2016,CD Mirandés,Rayo Vallecano,400 miles €,Libre
23259,3588.0,15/16,12/07/2015,Alavés,CD Mirandés,300 miles €,Libre
23260,3588.0,14/15,01/08/2014,UD Las Palmas,Alavés,300 miles €,Libre
23261,3588.0,13/14,13/08/2013,Xerez CD,UD Las Palmas,500 miles €,Libre
23262,3588.0,12/13,31/01/2013,Espanyol,Xerez CD,"1,00 mill. €",?
23263,3588.0,10/11,01/08/2010,RCD Espanyol B,Espanyol,600 miles €,-
23264,3588.0,09/10,30/06/2010,Girona FC,RCD Espanyol B,600 miles €,Fin de préstamo
23265,3588.0,09/10,01/07/2009,RCD Espanyol B,Girona FC,-,Préstamo
23266,3588.0,08/09,30/06/2009,UE Lleida,RCD Espanyol B,-,Fin de préstamo
23267,3588.0,08/09,01/07/2008,RCD Espanyol B,UE Lleida,-,Préstamo
23268,3589.0,13/14,01/07/2013,Espanyol,Rayo Vallecano,"1,50 mill. €",Libre
23269,3589.0,09/10,01/07/2009,RCD Espanyol B,Espanyol,-,-
23270,3589.0,07/08,01/08/2007,Barça Juvenil A,RCD Espanyol B,-,500 miles €
23271,3589.0,06/07,01/07/2006,Barcelona Cad.,Barça Juvenil A,-,-
23272,3589.0,03/04,01/07/2003,Málaga Jugend,Barcelona Cad.,-,?
23273,3590.0,16/17,31/08/2016,Boca Juniors,Rayo Vallecano,"1,80 mill. €",Préstamo
23274,3590.0,15/16,30/06/2016,Elche CF,Boca Juniors,"1,80 mill. €",Fin de préstamo
23275,3590.0,15/16,05/01/2016,Boca Juniors,Elche CF,"2,50 mill. €",Préstamo
23276,3590.0,13/14,01/01/2014,Boca U20,Boca Juniors,-,-
23277,3591.0,16/17,01/08/2016,Rayo B,Rayo Vallecano,-,-
23278,3591.0,16/17,01/07/2016,Rayo Juvenil A,Rayo B,-,-
23279,3591.0,15/16,01/07/2015,Rayo Jugend,Rayo Juvenil A,-,-
23280,3592.0,11/12,01/08/2011,Celta de Vigo,Rayo Vallecano,"2,00 mill. €",Libre
23281,3592.0,08/09,01/07/2008,UD Las Palmas,Celta de Vigo,800 miles €,Libre
23282,3592.0,06/07,01/07/2006,CD Numancia,UD Las Palmas,"1,40 mill. €",?
23283,3592.0,05/06,01/07/2005,R. M. Castilla,CD Numancia,"1,40 mill. €",Libre
23284,3592.0,03/04,01/07/2003,FC Barcelona,R. M. Castilla,-,Libre
23285,3592.0,02/03,01/07/2002,FC Barcelona B,FC Barcelona,-,-
23286,3592.0,00/01,01/07/2000,Barça Juvenil A,FC Barcelona B,-,-
23287,3592.0,99/00,01/07/1999,Espanyol Juv.,Barça Juvenil A,-,-
23288,3593.0,16/17,31/01/2017,Wigan,Rayo Vallecano,"2,00 mill. €",Préstamo
23289,3593.0,16/17,17/08/2016,AFC Sunderland,Wigan,"2,00 mill. €",Libre
23290,3593.0,15/16,31/05/2016,Blackburn,AFC Sunderland,"3,00 mill. €",Fin de préstamo
23291,3593.0,15/16,01/02/2016,AFC Sunderland,Blackburn,"3,00 mill. €",Préstamo
23292,3593.0,14/15,01/07/2014,Wigan,AFC Sunderland,"2,50 mill. €",Libre
23293,3593.0,09/10,01/07/2009,RCD Espanyol B,Wigan,"1,50 mill. €","2,45 mill. €"
23294,3593.0,08/09,30/06/2009,Swansea City,RCD Espanyol B,"1,50 mill. €",Fin de préstamo
23295,3593.0,08/09,01/08/2008,RCD Espanyol B,Swansea City,100 miles €,Préstamo
23296,3593.0,07/08,01/07/2007,FC Barcelona B,RCD Espanyol B,50 miles €,Libre
23297,3593.0,04/05,01/07/2004,Barça Juvenil A,FC Barcelona B,-,-
23298,3594.0,16/17,16/07/2016,Coruxo FC,Rayo Vallecano,500 miles €,Libre
23299,3594.0,15/16,01/07/2015,Desconocido,Coruxo FC,-,Libre
23300,3595.0,15/16,30/06/2016,Elche CF,Rayo Vallecano,800 miles €,Fin de préstamo
23301,3595.0,15/16,13/08/2015,Rayo Vallecano,Elche CF,800 miles €,Préstamo
23302,3595.0,14/15,15/07/2014,RCD Mallorca B,Rayo Vallecano,800 miles €,Libre
23303,3595.0,13/14,04/07/2013,UE Llagostera,RCD Mallorca B,-,?
23304,3595.0,12/13,01/07/2012,Barça Juvenil A,UE Llagostera,-,?
23305,3596.0,15/16,30/06/2016,Real Oviedo,Rayo Vallecano,300 miles €,Fin de préstamo
23306,3596.0,15/16,26/08/2015,Rayo Vallecano,Real Oviedo,500 miles €,Préstamo
23307,3596.0,14/15,30/06/2015,CD Leganés,Rayo Vallecano,500 miles €,Fin de préstamo
23308,3596.0,14/15,28/08/2014,Rayo Vallecano,CD Leganés,600 miles €,Préstamo
23309,3596.0,14/15,01/07/2014,CD Toledo,Rayo Vallecano,-,Libre
23310,3597.0,14/15,01/07/2014,Rayo B,Rayo Vallecano,500 miles €,-
23311,3598.0,15/16,25/07/2015,Spartak Moskva,Rayo Vallecano,"2,50 mill. €",Libre
23312,3598.0,13/14,07/02/2014,Real Valladolid,Spartak Moskva,"3,00 mill. €","1,30 mill. €"
23313,3598.0,12/13,27/07/2012,Hertha Berlin,Real Valladolid,"2,00 mill. €",Libre
23314,3598.0,06/07,01/07/2006,Hertha BSC II,Hertha Berlin,150 miles €,-
23315,3598.0,05/06,01/07/2005,Hertha BSC U19,Hertha BSC II,-,-
23316,3598.0,04/05,01/07/2004,Hertha BSC U17,Hertha BSC U19,-,-
23317,3598.0,02/03,01/07/2002,Hertha BSC Jgd.,Hertha BSC U17,-,-
23318,3599.0,15/16,30/06/2016,Reims,Rayo Vallecano,"2,00 mill. €",Fin de préstamo
23319,3599.0,15/16,01/02/2016,Rayo Vallecano,Reims,"1,80 mill. €",Préstamo
23320,3599.0,14/15,30/06/2015,Granada CF,Rayo Vallecano,"2,00 mill. €",Fin de préstamo
23321,3599.0,14/15,05/01/2015,Rayo Vallecano,Granada CF,"2,50 mill. €",Tarifa de préstamo:350 miles €
23322,3599.0,11/12,01/08/2011,Rayo B,Rayo Vallecano,-,-
23323,3599.0,10/11,01/07/2010,Etoile de Guinée Conakry,Rayo B,-,?
23324,3600.0,16/17,03/02/2017,CD Leganés,Rayo Vallecano,200 miles €,Libre
23325,3600.0,15/16,10/07/2015,CD Lugo,CD Leganés,700 miles €,Libre
23326,3600.0,14/15,30/01/2015,Kansas,CD Lugo,900 miles €,Libre
23327,3600.0,13/14,11/03/2014,Celta de Vigo,Kansas,900 miles €,?
23328,3600.0,10/11,30/06/2011,SD Huesca,Celta de Vigo,400 miles €,Fin de préstamo
23329,3600.0,10/11,01/01/2011,Celta de Vigo,SD Huesca,400 miles €,Préstamo
23330,3600.0,09/10,01/07/2009,Celta B,Celta de Vigo,-,-
23331,3601.0,14/15,02/02/2015,Al-Gharafa,Rayo Vallecano,"3,00 mill. €",Libre
23332,3601.0,13/14,29/09/2013,Getafe CF,Al-Gharafa,"3,00 mill. €","1,50 mill. €"
23333,3601.0,12/13,30/06/2013,Celtic FC,Getafe CF,"4,00 mill. €",Fin de préstamo
23334,3601.0,12/13,31/08/2012,Getafe CF,Celtic FC,"5,00 mill. €",Préstamo
23335,3601.0,09/10,01/01/2010,Valencia CF,Getafe CF,"1,60 mill. €",Libre
23336,3601.0,09/10,01/07/2009,V. Mestalla,Valencia CF,"1,00 mill. €",-
23337,3601.0,08/09,30/06/2009,UD Salamanca,V. Mestalla,"1,00 mill. €",Fin de préstamo
23338,3601.0,08/09,01/08/2008,V. Mestalla,UD Salamanca,600 miles €,Préstamo
23339,3601.0,07/08,30/06/2008,Gimnàstic,V. Mestalla,600 miles €,Fin de préstamo
23340,3601.0,07/08,01/07/2007,V. Mestalla,Gimnàstic,-,Préstamo
23341,3601.0,06/07,01/01/2007,Ciudad Murcia,V. Mestalla,-,Fin de préstamo
23342,3601.0,06/07,01/07/2006,V. Mestalla,Ciudad Murcia,-,Préstamo
23343,3601.0,05/06,30/06/2006,UD Salamanca,V. Mestalla,-,Fin de préstamo
23344,3601.0,05/06,01/07/2005,V. Mestalla,UD Salamanca,-,Préstamo
23345,3601.0,04/05,30/06/2005,CD Alcoyano,V. Mestalla,-,Fin de préstamo
23346,3601.0,04/05,01/08/2004,V. Mestalla,CD Alcoyano,-,Préstamo
23347,3601.0,04/05,01/07/2004,Valencia Juv. A,V. Mestalla,-,-
23348,3602.0,14/15,01/07/2014,Real Valladolid,Rayo Vallecano,"1,50 mill. €",Libre
23349,3602.0,10/11,30/06/2011,Manisaspor,Real Valladolid,"1,50 mill. €",Fin de préstamo
23350,3602.0,10/11,21/01/2011,Real Valladolid,Manisaspor,"1,50 mill. €",Préstamo
23351,3602.0,10/11,22/12/2010,Bucaspor,Real Valladolid,"1,80 mill. €",Fin de préstamo
23352,3602.0,10/11,06/08/2010,Real Valladolid,Bucaspor,"1,80 mill. €",Préstamo
23353,3602.0,09/10,01/07/2009,Manchester Utd.,Real Valladolid,"2,30 mill. €","2,75 mill. €"
23354,3602.0,08/09,01/05/2009,Hull City,Manchester Utd.,"2,00 mill. €",Fin de préstamo
23355,3602.0,08/09,01/01/2009,Manchester Utd.,Hull City,"2,00 mill. €",Préstamo
23356,3602.0,07/08,30/06/2008,Panathinaikos,Manchester Utd.,"2,00 mill. €",Fin de préstamo
23357,3602.0,07/08,01/01/2008,Manchester Utd.,Panathinaikos,500 miles €,Tarifa de préstamo:200 miles €
23358,3602.0,07/08,01/12/2007,Petro Luanda,Manchester Utd.,-,"1,00 mill. €"
23359,3602.0,02/03,01/07/2002,Benfica Luanda,Petro Luanda,-,Libre
23360,3602.0,99/00,01/07/1999,B. Luanda B,Benfica Luanda,-,-
23361,3603.0,15/16,31/08/2015,Cardiff,Rayo Vallecano,"2,50 mill. €",?
23362,3603.0,14/15,30/06/2015,Málaga CF,Cardiff,"2,50 mill. €",Fin de préstamo
23363,3603.0,14/15,14/01/2015,Cardiff,Málaga CF,"3,50 mill. €",Préstamo
23364,3603.0,14/15,01/07/2014,Real Valladolid,Cardiff,"3,50 mill. €",Libre
23365,3603.0,10/11,24/07/2010,RCD Mallorca,Real Valladolid,"1,00 mill. €",300 miles €
23366,3603.0,09/10,30/06/2010,Levante UD,RCD Mallorca,"1,00 mill. €",Fin de préstamo
23367,3603.0,09/10,06/08/2009,RCD Mallorca,Levante UD,900 miles €,Préstamo
23368,3603.0,08/09,30/06/2009,Alavés,RCD Mallorca,900 miles €,Fin de préstamo
23369,3603.0,08/09,18/08/2008,RCD Mallorca,Alavés,-,Préstamo
23370,3603.0,08/09,01/07/2008,Granada 74 CF,RCD Mallorca,600 miles €,180 miles €
23371,3603.0,07/08,01/07/2007,V. Mestalla,Granada 74 CF,500 miles €,?
23372,3603.0,04/05,01/07/2004,Varzim,V. Mestalla,-,?
23373,3603.0,03/04,01/01/2004,Cádiz CF,Varzim,-,?
23374,3603.0,03/04,01/07/2003,Motril CF,Cádiz CF,-,?
23375,3604.0,14/15,31/07/2014,Valencia CF,Getafe CF,"3,00 mill. €",Libre
23376,3604.0,09/10,30/06/2010,Recreativo,Valencia CF,600 miles €,Fin de préstamo
23377,3604.0,09/10,01/07/2009,Valencia CF,Recreativo,500 miles €,Préstamo
23378,3604.0,08/09,01/12/2008,V. Mestalla,Valencia CF,300 miles €,-
23379,3604.0,05/06,01/07/2005,Valencia Juv. A,V. Mestalla,-,-
23380,3605.0,16/17,15/07/2016,Sporting,Getafe CF,300 miles €,Libre
23381,3605.0,13/14,01/07/2013,Córdoba CF,Sporting,800 miles €,?
23382,3605.0,09/10,01/08/2009,Real Murcia,Córdoba CF,300 miles €,Libre
23383,3605.0,07/08,01/07/2007,Murcia Imperial,Real Murcia,-,-
23384,3606.0,15/16,01/07/2015,Granada CF,Getafe CF,600 miles €,Libre
23385,3606.0,14/15,14/01/2015,Cardiff,Granada CF,"1,00 mill. €",Libre
